Address,City,State,Zip Code,,Year,Owner Info,Land/Imp/Tot,Exemption,Assessed
706 TINTON AVE,TINTON FALLS,NJ,07724,Tinton Falls,1998,"RACZYNSKI, ANTHONY & BARBARA, 706 TINTON AVENUE, TINTON FALLS NJ07724","$178,200/$123,600/$301,800",$0,"$301,800"
706 TINTON AVE,TINTON FALLS,NJ,07724,Tinton Falls,1997,"RACZYNSKI, ANTHONY & BARBARA, 706 TINTON AVENUE, TINTON FALLS NJ07724","$178,200/$123,600/$301,800",$0,"$301,800"
706 TINTON AVE,TINTON FALLS,NJ,07724,Tinton Falls,1996,"RACZYNSKI, ANTHONY & BARBARA, 706 TINTON AVENUE, TINTON FALLS NJ07724","$178,200/$123,600/$301,800",$0,"$301,800"
706 TINTON AVE,TINTON FALLS,NJ,07724,Tinton Falls,1995,"RACZYNSKI, ANTHONY & BARBARA, 706 TINTON AVENUE, TINTON FALLS NJ07724","$178,200/$123,600/$301,800",$0,"$301,800"
706 TINTON AVE,TINTON FALLS,NJ,07724,Tinton Falls,1994,"RACZYNSKI, ANTHONY & BARBARA, 706 TINTON AVENUE, TINTON FALLS NJ07724","$178,200/$123,600/$301,800",$0,"$301,800"
706 TINTON AVE,TINTON FALLS,NJ,07724,Tinton Falls,1993,"RACZYNSKI, ANTHONY & BARBARA, 706 TINTON AVENUE, TINTON FALLS NJ07724","$178,200/$123,600/$301,800",$0,"$301,800"
706 TINTON AVE,TINTON FALLS,NJ,07724,Tinton Falls,1992,"RACZYNSKI, ANTHONY & BARBARA, 706 TINTON AVENUE, TINTON FALLS NJ07724","$178,200/$106,300/$284,500",$0,"$284,500"
706 TINTON AVE,TINTON FALLS,NJ,07724,Tinton Falls,1991,"RACZYNSKI, ANTHONY & BARBARA, 54 MAIN STREET, HELMETTA NJ08828","$178,200/$106,300/$284,500",$0,"$284,500"
706 TINTON AVE,TINTON FALLS,NJ,07724,Tinton Falls,1990,"PERELESS, SUSAN M., 954 WEST FRONT STREET, RED BANK, N.J.07701","$178,200/$106,300/$284,500",$0,"$284,500"
706 TINTON AVE,TINTON FALLS,NJ,07724,Tinton Falls,1989,"PERELESS, ARTHUR E & SUSAN, 954 WEST FRONT STREET, RED BANK, N.J.07701","$52,000/$64,200/$116,200",$0,"$116,200"
248 250 BROADWAY,LONG BRANCH,NJ,07740,,,,,,
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2025,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$546,000/$880,400/$1,426,400",$0,"$1,426,400"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2024,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$529,200/$880,400/$1,409,600",$0,"$1,409,600"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2023,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$529,200/$880,400/$1,409,600",$0,"$1,409,600"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2022,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$462,000/$880,400/$1,342,400",$0,"$1,342,400"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2021,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$429,200/$790,400/$1,219,600",$0,"$1,219,600"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2020,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$427,600/$790,400/$1,218,000",$0,"$1,218,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2019,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$427,600/$790,400/$1,218,000",$0,"$1,218,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2018,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$424,200/$790,400/$1,214,600",$0,"$1,214,600"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2017,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$420,000/$790,400/$1,210,400",$0,"$1,210,400"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2016,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$420,000/$790,400/$1,210,400",$0,"$1,210,400"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2015,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$420,000/$589,000/$1,009,000",$0,"$1,009,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2014,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$504,000/$589,000/$1,093,000",$0,"$1,093,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2013,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$504,000/$589,000/$1,093,000",$0,"$1,093,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2012,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$504,000/$589,000/$1,093,000",$0,"$1,093,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2011,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$504,000/$589,000/$1,093,000",$0,"$1,093,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2010,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$504,000/$589,000/$1,093,000",$0,"$1,093,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2009,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$630,000/$638,000/$1,268,000",$0,"$1,268,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2008,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$630,000/$638,000/$1,268,000",$0,"$1,268,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2007,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$630,000/$638,000/$1,268,000",$0,"$1,268,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2006,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ 07740","$210,000/$449,600/$659,600",$0,"$659,600"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2005,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ07740","$210,000/$449,600/$659,600",$0,"$659,600"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2004,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, NJ07740","$210,000/$449,600/$659,600",$0,"$659,600"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2003,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$210,000/$449,600/$659,600",$0,"$659,600"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2002,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2001,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,2000,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1999,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1998,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1997,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1996,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1995,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1994,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1993,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1992,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1991,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$100,800/$345,700/$446,500",$0,"$446,500"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1990,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$126,000/$403,000/$529,000",$0,"$529,000"
636 JOLINE AVE,LONG BRANCH,NJ,07740,Long Branch,1989,"CITY OF LONG BRANCH, 344 BROADWAY, LONG BRANCH, N J07740","$126,000/$403,000/$529,000",$0,"$529,000"
570 JOLINE AVE,LONG BRANCH,NJ,07740,,,,,,
208 BRANCHPORT AVE,LONG BRANCH,NJ,07740,,,,,,
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2025,"LUKOIL NORTH AMERICA LLC, 302 HARPER DR STE 303, MOORESTOWN, NJ 08057","$1,390,200/$101,100/$1,491,300",$0,"$1,491,300"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2024,"LUKOIL NORTH AMERICA LLC, 302 HARPER DR STE 303, MOORESTOWN, NJ 08057","$1,024,100/$101,100/$1,125,200",$0,"$1,125,200"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2023,"LUKOIL NORTH AMERICA LLC, 302 HARPER DR STE 303, MOORESTOWN, NJ 08057","$931,000/$19,000/$950,000",$0,"$950,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2022,"LUKOIL NORTH AMERICA LLC, 505 FIFTH AVENUE, 9TH FL, NEW YORK, NY 10017","$931,000/$19,000/$950,000",$0,"$950,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2021,"LUKOIL NORTH AMERICA LLC, 505 FIFTH AVENUE, 9TH FL, NEW YORK, NY 10017","$931,000/$19,000/$950,000",$0,"$950,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2020,"LUKOIL NORTH AMERICA LLC, 302 HARPER DRIVE, STE 303, MOORESTOWN, NJ 08057","$931,000/$44,000/$975,000",$0,"$975,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2019,"LUKOIL NORTH AMERICA LLC, 302 HARPER DRIVE, STE 303, MOORESTOWN, NJ 08057","$931,000/$44,000/$975,000",$0,"$975,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2018,"LUKOIL NORTH AMERICA LLC, 505 FIFTH AVE, 9TH FLOOR, NEW YORK, NY 10017","$931,000/$101,100/$1,032,100",$0,"$1,032,100"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2017,"LUKOIL NORTH AMERICA LLC, 505 FIFTH AVE, 9TH FLOOR, NEW YORK, NY 10017","$931,000/$101,100/$1,032,100",$0,"$1,032,100"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2016,"LUKOIL NORTH AMERICA LLC, 505 FIFTH AVE, 9TH FLOOR, NEW YORK, NY 10017","$931,000/$101,100/$1,032,100",$0,"$1,032,100"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2015,"LUKOIL NORTH AMERICA LLC, 505 FIFTH AVE, 9TH FLOOR, NEW YORK, NY 10017","$849,600/$125,400/$975,000",$0,"$975,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2014,"LUKOIL NORTH AMERICA LLC, 505 FIFTH AVE, 9TH FLOOR, NEW YORK, NY 10017","$849,600/$125,400/$975,000",$0,"$975,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2013,"LUKOIL NORTH AMERICA LLC, 505 FIFTH AVE, 9TH FLOOR, NEW YORK, NY 10017","$849,600/$125,400/$975,000",$0,"$975,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2012,"LUKOIL NORTH AMERICA LLC, 1500 HEMPSTEAD TURNPIKE, EAST MEADOW, NY 11554","$1,015,700/$125,400/$1,141,100",$0,"$1,141,100"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2011,"LUKOIL NORTH AMERICA LLC, 1500 HEMPSTEAD TURNPIKE, EAST MEADOW, NY 11554","$1,015,700/$125,400/$1,141,100",$0,"$1,141,100"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2010,"LUKOIL NORTH AMERICA LLC, 1500 HEMPSTEAD TURNPIKE, EAST MEADOW, NY 11554","$1,015,700/$125,400/$1,141,100",$0,"$1,141,100"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2009,"GETTY PETROLEUM MARKETING INC., LUKOIL 1500 HEMPSTEAD TPK, EAST MEADOW NEW YORK 11554","$1,269,600/$125,400/$1,395,000",$0,"$1,395,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2008,"GETTY PETROLEUM MARKETING INC., LUKOIL 1500 HEMPSTEAD TPK, EAST MEADOW NEW YORK 11554","$1,269,600/$125,400/$1,395,000",$0,"$1,395,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2007,"GETTY PETROLEUM MARKETING INC., LUKOIL 1500 HEMPSTEAD TPK, EAST MEADOW, NY 11554","$1,269,600/$125,400/$1,395,000",$0,"$1,395,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2006,"GETTY PETROLEUM MARKETING INC., LUKOIL 1500 HEMPSTEAD TPK, EAST MEADOW NEW YORK 11554","$1,269,600/$125,400/$1,395,000",$0,"$1,395,000"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2005,"GETTY PETROLEUM MARKETING INC., LUKOIL 1500 HEMPSTEAD TPK, EAST MEADOW NEW YORK11554","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2004,"BNY WESTERN TRUST TOSCO MARKETING, P O BOX 52085 DC17, PHOENIX ARIZONA85072","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2003,"BNY WESTERN TRUST TOSCO MARKETING, P O BOX 52085 DC17, PHOENIX ARIZONA85072","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2002,"BNY WESTERN TRUST TOSCO MARKETING, P O BOX 52085 DC17, PHOENIX ARIZONA85072","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2001,"BNY WESTERN TRUST TOSCO MARKETING, P O BOX 52085 DC17, PHOENIX ARIZONA85072","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,2000,"MOBIL OIL CORPORATION, P O BOX 290, DALLAS TEXAS75221","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1999,"MOBIL OIL CORPORATION, P O BOX 290, DALLAS TEXAS75221","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1998,"MOBIL OIL CORPORATION, P O BOX 290, DALLAS TEXAS75221","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1997,"MOBIL OIL CORPORATION, P O BOX 290, DALLAS TEXAS75221","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1996,"MOBIL OIL CORPORATION, P O BOX 290, DALLAS TEXAS75221","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1995,"MOBIL OIL CORPORATION, P O BOX 290, DALLAS TEXAS75221","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1994,"MOBIL OIL CORPORATION, P O BOX 290, DALLAS TEXAS75221","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1993,"MOBIL OIL CORPORATION, P O BOX 290, DALLAS TEXAS75221","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1992,"MOBIL OIL CORPORATION, P O BOX 290, DALLAS TEXAS75221","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1991,"MOBIL OIL CORPORATION, P O BOX 290, DALLAS TEXAS75221","$519,500/$145,100/$664,600",$0,"$664,600"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1990,"MOBIL OIL CORPORATION, 3225 GALLOWS ROAD, FAIRFAX VIRGINIA22037","$259,800/$109,000/$368,800",$0,"$368,800"
120 RT 35,EATONTOWN,NJ,07724,Eatontown,1989,"SOHIO OIL CO PROPERTY TAX -BG-, P O BOX 94563, CLEVELAND OHIO44101","$259,800/$109,000/$368,800",$0,"$368,800"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2025,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$274,700/$289,800/$564,500",$0,"$564,500"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2024,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$251,100/$289,800/$540,900",$0,"$540,900"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2023,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$231,100/$239,800/$470,900",$0,"$470,900"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2022,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$223,500/$159,800/$383,300",$0,"$383,300"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2021,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$192,200/$159,800/$352,000",$0,"$352,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2020,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$177,200/$159,800/$337,000",$0,"$337,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2019,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$162,200/$159,800/$322,000",$0,"$322,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2018,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$157,200/$159,800/$317,000",$0,"$317,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2017,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$157,200/$159,800/$317,000",$0,"$317,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2016,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$162,200/$159,800/$322,000",$0,"$322,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2015,"MATT'S TRUCK & AUTO REPAIR, INC., 157 BROAD STREET, EATONTOWN, NJ 07724","$533,400/$168,500/$701,900",$0,"$701,900"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2014,"POWER TEST RLTY % GETTY REALTY CORP, 125 JERICHO TPKE, STE 103, JERICHO, NY 11753","$533,400/$168,500/$701,900",$0,"$701,900"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2013,"POWER TEST RLTY % GETTY REALTY CORP, 125 JERICHO TPKE, STE 103, JERICHO, NY 11753","$533,400/$168,500/$701,900",$0,"$701,900"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2012,"POWER TEST REALTY COMPANY L.P., 1500 HEMPSTEAD TURNPIKE, EAST MEADOW NEW YORK 11554","$533,400/$168,500/$701,900",$0,"$701,900"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2011,"POWER TEST REALTY COMPANY L.P., 1500 HEMPSTEAD TURNPIKE, EAST MEADOW NEW YORK 11554","$533,400/$168,500/$701,900",$0,"$701,900"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2010,"POWER TEST REALTY COMPANY L.P., 1500 HEMPSTEAD TURNPIKE, EAST MEADOW NEW YORK 11554","$533,400/$168,500/$701,900",$0,"$701,900"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2009,"POWER TEST REALTY COMPANY L.P., 1500 HEMPSTEAD TURNPIKE, EAST MEADOW NEW YORK 11554","$622,300/$168,500/$790,800",$0,"$790,800"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2008,"POWER TEST REALTY COMPANY L.P., 1500 HEMPSTEAD TURNPIKE, EAST MEADOW NEW YORK 11554","$622,300/$168,500/$790,800",$0,"$790,800"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2007,"POWER TEST REALTY COMPANY L.P., 1500 HEMPSTEAD TURNPIKE, EAST MEADOW NEW YORK 11554","$622,300/$168,500/$790,800",$0,"$790,800"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2006,"POWER TEST REALTY COMPANY L.P., 1500 HEMPSTEAD TURNPIKE, EAST MEADOW NEW YORK 11554","$622,300/$168,500/$790,800",$0,"$790,800"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2005,"POWER TEST REALTY COMPANY L.P., 1500 HEMPSTEAD TURNPIKE, EAST MEADOW NEW YORK11554","$170,200/$79,800/$250,000",$0,"$250,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2004,"POWER TEST REALTY COMPANY L.P., 1500 HEMPSTEAD TURNPIKE, EAST MEADOW NEW YORK11554","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2003,"POWER TEST REALTY COMPANY L.P., 1500 HEMPSTEAD TURNPIKE, EAST MEADOW NEW YORK11554","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2002,"POWER TEST REALTY COMPANY L.P., 125 JERICHO TURNPIKE, JERICHO NEW YORK117539732","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2001,"POWER TEST REALTY COMPANY L.P., 125 JERICHO TURNPIKE, JERICHO NEW YORK117539732","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,2000,"POWER TEST REALTY COMPANY L.P., 125 JERICHO TURNPIKE, JERICHO NEW YORK117539732","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1999,"POWER TEST REALTY COMPANY L.P., 125 JERICHO TURNPIKE, JERICHO NEW YORK117539732","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1998,"POWER TEST REALTY COMPANY L.P., 125 JERICHO TURNPIKE, JERICHO NEW YORK117539732","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1997,"POWER TEST REALTY COMPANY L.P., 125 JERICHO TURNPIKE, JERICHO NEW YORK117539732","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1996,"E. RUTH JONES, P O BOX 1308, WALL, N J077191308","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1995,"E. RUTH JONES, P O BOX 1308, WALL, N J077191308","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1994,"E. RUTH JONES, P O BOX 1308, WALL, N J077191308","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1993,"E. RUTH JONES, 1661 GLENDOLA RD, WALL, N J07719","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1992,"E. RUTH JONES, 1661 GLENDOLA RD, WALL, N J07719","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1991,"E. RUTH JONES, 1661 GLENDOLA RD, WALL, N J07719","$170,200/$137,800/$308,000",$0,"$308,000"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1990,"E. RUTH JONES, 1661 GLENDOLA RD, WALL, N J07719","$85,100/$86,000/$171,100",$0,"$171,100"
157 BROAD ST,EATONTOWN,NJ,07724,Eatontown,1989,"E. RUTH JONES, 1661 GLENDOLA RD, WALL, N J07719","$85,100/$86,000/$171,100",$0,"$171,100"
247 GORDONS CORNER RD,MANALAPAN,NJ,07726,Manalapan,2025,"247 GORDONS MANALAPAN, LLC, P.O. BOX 385, ALLENTOWN, PA 18105","$409,500/$198,600/$608,100",$0,"$608,100"
247 GORDONS CORNER RD,MANALAPAN,NJ,07726,Manalapan,2024,"247 GORDONS MANALAPAN, LLC, P.O. BOX 385, ALLENTOWN, PA 18105","$409,500/$178,000/$587,500",$0,"$587,500"
247 GORDONS CORNER RD,MANALAPAN,NJ,07726,Manalapan,2023,"247 GORDONS MANALAPAN, LLC, P.O. BOX 385, ALLENTOWN, PA 18105","$409,500/$178,000/$587,500",$0,"$587,500"
247 GORDONS CORNER RD,MANALAPAN,NJ,07726,Manalapan,2022,"247 GORDONS MANALAPAN, LLC, P.O. BOX 385, ALLENTOWN, PA 18105","$409,500/$149,800/$559,300",$0,"$559,300"
247 GORDONS CORNER RD,MANALAPAN,NJ,07726,Manalapan,2021,"247 GORDONS MANALAPAN, LLC, P.O. BOX 385, ALLENTOWN, PA 18105","$409,500/$135,900/$545,400",$0,"$545,400"
247 GORDONS CORNER RD,MANALAPAN,NJ,07726,Manalapan,2020,"247 GORDONS MANALAPAN, LLC, P.O. BOX 385, ALLENTOWN, PA 18105","$409,500/$130,500/$540,000",$0,"$540,000"
247 GORDONS CORNER RD,MANALAPAN,NJ,07726,Manalapan,2019,"247 GORDONS MANALAPAN, LLC, P.O. BOX 385, ALLENTOWN, PA 18105","$409,500/$119,900/$529,400",$0,"$529,400"
247 GORDONS CORNER RD,MANALAPAN,NJ,07726,Manalapan,2018,"247 GORDONS MANALAPAN, LLC, P.O. BOX 385, ALLENTOWN, PA 18105","$409,500/$119,900/$529,400",$0,"$529,400"
247 GORDONS CORNER RD,MANALAPAN,NJ,07726,Manalapan,2017,"247 GORDONS MANALAPAN, LLC, P.O. BOX 385, ALLENTOWN, PA 18105","$409,500/$119,900/$529,400",$0,"$529,400"
